id,name,names_in_dataset,all_names_in_cluster,name_cluster_id,starts_with,ends_with,is_ongoing,first_added_dataset,first_added_year,annotation,common_name,datasets.id,family,french_name,genus,order,rank,scientificName,species,status_accidental,status_extinct,status_hawaiian,status_introduced,status_misplaced,status_nonbreeding,subfamily
cc32ccae-189c-45f2-a207-a6fc8ad8643c,(not found in dataset),,Catharacta skua; Megalestris skua,d5cc8738-693d-4b6a-908f-5a63f8522713,added Megalestris skua,"Catharacta skua + Catharacta chilensis -> Catharacta skua [lump, aou_4_19 (1944)]",no,aou_1.csv (1886),1886,NA,NA,35,NA,NA,NA,NA,NA,Megalestris skua,NA,NA,NA,NA,NA,NA,NA,NA
054572d6-ef43-4dc3-9fba-8e5426075132,Stercorarius skua,Stercorarius skua,Catharacta skua; Stercorarius skua,d5cc8738-693d-4b6a-908f-5a63f8522713,"Catharacta skua + Catharacta chilensis -> Catharacta skua [lump, aou_4_19 (1944)]","Stercorarius skua -> Stercorarius skua + Stercorarius antarcticus [split, aou_7_56 (2015)]",no,aou_4_19 (1944),1944,NA,NA,NA,NA,NA,NA,NA,NA,Catharacta skua,NA,NA,NA,NA,NA,NA,NA,NA
84dc0b3a-ebdb-4984-a396-9457e9e72950,Stercorarius skua,Stercorarius skua,Stercorarius skua,d5cc8738-693d-4b6a-908f-5a63f8522713,"Stercorarius skua -> Stercorarius skua + Stercorarius antarcticus [split, aou_7_56 (2015)]",,no,aou_7_56 (2015),2015,Monotypic.,Great Skua,508,Stercorariidae,Grand Labbe,Stercorarius,Charadriiformes,species,NA,Stercorarius skua,NA,NA,NA,NA,NA,N,NA
69be6a66-123f-48d2-9636-bb9e5a517296,Puffinus puffinus,Puffinus puffinus,Puffinus puffinus,9f9fe25d-6cba-47ca-a912-b9e1467290b4,added Puffinus puffinus,"Puffinus opisthomelas + Puffinus puffinus -> Puffinus puffinus [lump, aou_4_25 (1950)]",no,aou_1.csv (1886),1886,NA,NA,[90],NA,NA,NA,NA,NA,Puffinus puffinus,NA,NA,NA,NA,NA,NA,NA,NA
26228494-7dd6-49ea-9661-2cc697a03a27,Puffinus puffinus,Puffinus puffinus,Puffinus puffinus,9f9fe25d-6cba-47ca-a912-b9e1467290b4,"Puffinus opisthomelas + Puffinus puffinus -> Puffinus puffinus [lump, aou_4_25 (1950)]",,no,aou_4_25 (1950),1950,Monotypic.,Manx Shearwater,177,Procellariidae,Puffin des Anglais,Puffinus,Procellariiformes,species,Puffinus puffinus,Puffinus puffinus,NA,NA,NA,NA,NA,NA,NA
21612a50-ba6f-4edf-9b76-00823c391bf7,Phoenicopterus roseus,Phoenicopterus roseus,Phoenicopterus roseus,e83b16f1-2f39-4f1e-b946-6e494786c762,"Phoenicopterus ruber -> Phoenicopterus ruber + Phoenicopterus roseus [split, aou_7_49 (2008)]",,no,aou_7_49 (2008),2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21612a50-ba6f-4edf-9b76-00823c391bf7,Phoenicopterus roseus,Phoenicopterus roseus,Phoenicopterus roseus,e83b16f1-2f39-4f1e-b946-6e494786c762,"Phoenicopterus ruber -> Phoenicopterus ruber + Phoenicopterus roseus [split, aou_7_49 (2008)]",,no,aou_7_49 (2008),2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58b79421-33fd-419d-bcd7-f147efe3cf20,Fratercula cirrhata,Fratercula cirrhata,Lunda cirrhata; Fratercula cirrhata,a33424b3-9e6a-40af-b5b0-c38f64689820,added Lunda cirrhata,,no,aou_1.csv (1886),1886,Monotypic.,Tufted Puffin,12; 534,Alcidae,Macareux huppé,Fratercula,Charadriiformes,species,Lunda cirrhata; Fratercula cirrhata,Fratercula cirrhata,NA,NA,NA,NA,NA,NA,NA
83d6b27f-4b31-41ff-89a3-2636490f4a3d,Geotrygon montana,Geotrygon montana,Geotrygon montana; Oreopeleia montana,9529a671-9d7a-4d3b-807b-ee3a2a1ac7d3,added Geotrygon montana,,no,aou_1_02 (1890),1890,NA,Ruddy Quail-Dove,583,Columbidae,Colombe rouviolette,Geotrygon,Columbiformes,species,Geotrygon montana,Geotrygon montana,NA,NA,NA,NA,NA,NA,NA
edb18067-8631-49cc-856a-172413e66b39,Coccothraustes coccothraustes,Coccothraustes coccothraustes,Coccothraustes coccothraustes,76b219fb-8f9a-48f6-b72a-6cfb34f6cc7b,added Coccothraustes coccothraustes,,no,aou_4 (1931),1931,NA,Hawfinch,1876,Fringillidae,Gros-bec casse-noyaux,Coccothraustes,Passeriformes,species,Coccothraustes coccothraustes,Coccothraustes coccothraustes,A,NA,NA,NA,NA,NA,Carduelinae
af65952c-2127-4745-bfd0-fa10ef34d502,Phalacrocorax urile,Phalacrocorax urile,Phalacrocorax urile,3bd6d6f5-f869-410e-b157-157602449a02,added Phalacrocorax urile,,no,aou_1.csv (1886),1886,Monotypic.,Red-faced Cormorant,211; 124,Phalacrocoracidae,Cormoran à face rouge,Phalacrocorax,Suliformes,species,Phalacrocorax urile,Phalacrocorax urile,NA,NA,NA,NA,NA,NA,NA
d32eb414-970b-49ba-b2f8-f09ade637870,Gallinago delicata,Gallinago delicata,Gallinago delicata; Capella delicata,3c602de6-ecbc-427c-a4dd-55364e1c004f,added Gallinago delicata,"Capella gallinago + Capella delicata -> Capella gallinago [lump, aou_4_20 (1945)]",no,aou_1.csv (1886),1886,NA,NA,230,NA,NA,NA,NA,NA,Gallinago delicata,NA,NA,NA,NA,NA,NA,NA,NA
bec8dee6-8356-4289-9239-8975bcfb40d2,Gallinago delicata,Gallinago delicata,Gallinago delicata; Capella delicata,3c602de6-ecbc-427c-a4dd-55364e1c004f,"Capella gallinago + Capella delicata -> Capella gallinago [lump, aou_4_20 (1945)]","Gallinago gallinago -> Gallinago gallinago + Gallinago delicata [split, aou_7_43 (2002)]",no,aou_4_20 (1945),1945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0b3dafb3-a589-4d3e-b8ad-99d281924fdf,Gallinago delicata,Gallinago delicata,Gallinago delicata,3c602de6-ecbc-427c-a4dd-55364e1c004f,"Gallinago gallinago -> Gallinago gallinago + Gallinago delicata [split, aou_7_43 (2002)]",,no,aou_7_43 (2002),2002,Monotypic.,Wilson's Snipe,452,Scolopacidae,Bécassine de Wilson,Gallinago,Charadriiformes,species,NA,Gallinago delicata,NA,NA,NA,NA,NA,NA,Scolopacinae
d405c9da-c025-4e8d-bc38-2544f9e612bb,Coccyzus americanus,Coccyzus americanus,Coccyzus americanus,2e4ebec6-acd7-4e70-a5ee-894bd12431a1,added Coccyzus americanus,,no,aou_1.csv (1886),1886,Monotypic.,Yellow-billed Cuckoo,387; 644,Cuculidae,Coulicou à bec jaune,Coccyzus,Cuculiformes,species,Coccyzus americanus,Coccyzus americanus,NA,NA,NA,NA,NA,NA,Cuculinae
40118fac-8eb2-44df-96ea-d549ad7e6b9d,Phylloscopus borealis,Phylloscopus borealis,Acanthopneuste borealis; Phylloscopus borealis; Phyllopseustes borealis,5f0b3678-dba4-48ad-a2a6-c8f8d3dff06b,added Phyllopseustes borealis,"Phylloscopus borealis -> Phylloscopus borealis + Phylloscopus xanthodryas + Phylloscopus examinandus [split, aou_7_55 (2014)]",no,aou_1.csv (1886),1886,NA,NA,747,NA,NA,NA,NA,NA,Phylloscopus borealis; Phyllopseustes borealis,NA,NA,NA,NA,NA,NA,NA,NA
2994b316-728c-4684-86b5-b9d31de3e839,Phylloscopus borealis,Phylloscopus borealis,Phylloscopus borealis,5f0b3678-dba4-48ad-a2a6-c8f8d3dff06b,"Phylloscopus borealis -> Phylloscopus borealis + Phylloscopus xanthodryas + Phylloscopus examinandus [split, aou_7_55 (2014)]",,no,aou_7_55 (2014),2014,NA,Arctic Warbler,1412,Phylloscopidae,Pouillot boréal,Phylloscopus,Passeriformes,species,NA,Phylloscopus borealis,NA,NA,NA,NA,NA,NA,NA
1e267609-e1ef-44fa-8c55-6a86a02dcdf1,Falco tinnunculus,Falco tinnunculus,Falco tinnunculus; Cerchneis tinnunculus,0b31bf5e-f05c-4494-bc3f-335300b969f5,added Falco tinnunculus,,no,aou_1_01 (1889),1889,NA,Eurasian Kestrel,322,Falconidae,Faucon crécerelle,Falco,Falconiformes,species,Falco tinnunculus,Falco tinnunculus,A,NA,NA,NA,NA,NA,Falconinae
f06106c0-6577-457d-84d4-b533db32e7ec,Baeolophus wollweberi,Baeolophus wollweberi,Baeolophus wollweberi; Parus wollweberi,60b2069d-1b8a-4ccf-8037-865ea5d1bcf6,added Parus wollweberi,,no,aou_1.csv (1886),1886,NA,Bridled Titmouse,734; 1340,Paridae,Mésange arlequin,Baeolophus,Passeriformes,species,Parus wollweberi,Baeolophus wollweberi,NA,NA,NA,NA,NA,NA,NA
c7cbbb19-1c51-4291-8d34-e64c9d2eb0e6,Aythya americana,Aythya americana,Aythya americana; Nyroca americana; Marila americana,8dcdff69-c721-45aa-a5f2-00528fa0aaf1,added Aythya americana,,no,aou_1.csv (1886),1886,Monotypic.,Redhead,146; 51,Anatidae,Fuligule à tête rouge,Aythya,Anseriformes,species,Aythya americana,Aythya americana,NA,NA,NA,NA,NA,NA,Anatinae
fc06b5d0-6bf8-4c51-a175-7e35dd9a73e9,Catharus minimus,Catharus minimus,Hylocichla minima; Turdus aliciae; Hylocichla aliciae; Catharus minimus; Turdus aliciae bicknelli,392009ca-f87a-4b4c-8e5f-be26f6657af4,added Turdus aliciae bicknelli; added Turdus aliciae,"Catharus minimus -> Catharus bicknelli + Catharus minimus [split, aou_6_40 (1995)]",no,aou_1.csv (1886),1886,NA,NA,757a; 757,NA,NA,NA,NA,NA,Turdus aliciae; Catharus minimus; Turdus aliciae bicknelli,NA,NA,NA,NA,NA,NA,NA,NA
03aef08a-4b2e-480c-9bb3-0f5100db8e64,Catharus minimus,Catharus minimus,Catharus minimus,392009ca-f87a-4b4c-8e5f-be26f6657af4,"Catharus minimus -> Catharus bicknelli + Catharus minimus [split, aou_6_40 (1995)]",,no,aou_6_40 (1995),1995,NA,Gray-cheeked Thrush,1451,Turdidae,Grive à joues grises,Catharus,Passeriformes,species,NA,Catharus minimus,NA,NA,NA,NA,NA,NA,NA
69c28919-3cf7-426a-b13e-b21d6a197f1c,Calypte costae,Calypte costae,Calypte costae; Trochilus costae,e28e043b-8f61-4dbe-ae44-bb0d93c44fe3,added Trochilus costae,,no,aou_1.csv (1886),1886,Monotypic.,Costa's Hummingbird,430; 869,Trochilidae,Colibri de Costa,Calypte,Apodiformes,species,Calypte costae; Trochilus costae,Calypte costae,NA,NA,NA,NA,NA,NA,Trochilinae
ef9938dc-e1eb-45c2-810b-16cce9621628,Sula dactylatra,Sula dactylatra,Sula dactylatra; Sula cyanops,e0674af8-36c2-4efa-9b02-562e07cc22c4,added Sula cyanops,"Sula dactylatra -> Sula dactylatra + Sula granti [split, aou_7_42 (2000)]",no,aou_1.csv (1886),1886,NA,NA,[114],NA,NA,NA,NA,NA,Sula dactylatra; Sula cyanops,NA,NA,NA,NA,NA,NA,NA,NA
17ee23ad-1717-41d4-a083-cbf2dda06b0f,Sula dactylatra,Sula dactylatra,Sula dactylatra,e0674af8-36c2-4efa-9b02-562e07cc22c4,"Sula dactylatra -> Sula dactylatra + Sula granti [split, aou_7_42 (2000)]",,no,aou_7_42 (2000),2000,NA,Masked Booby,198,Sulidae,Fou masqué,Sula,Suliformes,species,NA,Sula dactylatra,NA,NA,NA,NA,NA,NA,NA
94253515-e67d-48f7-b780-a693778f9e81,Limosa lapponica,Limosa lapponica,Limosa lapponica baueri; Limosa lapponica,d941b62b-2880-47b7-b28d-0bf276d0c7c6,added Limosa lapponica baueri,,no,aou_1.csv (1886),1886,NA,Bar-tailed Godwit,421; 250,Scolopacidae,Barge rousse,Limosa,Charadriiformes,species,Limosa lapponica baueri; Limosa lapponica,Limosa lapponica,NA,NA,NA,NA,NA,NA,Limosinae
67745c88-8fe6-4577-8a78-a9f1dec5d3b3,Hydroprogne caspia,Hydroprogne caspia,Hydroprogne caspia; Sterna tschegrava; Sterna caspia,1c622851-0fb1-40bd-a621-81bae47eaf43,added Sterna tschegrava,,no,aou_1.csv (1886),1886,Monotypic.,Caspian Tern,495; 64,Laridae,Sterne caspienne,Hydroprogne,Charadriiformes,species,Sterna tschegrava; Sterna caspia,Hydroprogne caspia,NA,NA,NA,NA,NA,NA,Sterninae
ac4112c1-cbb3-4103-9906-99060776f9fb,Vireo altiloquus,Vireo altiloquus,Vireo calidris; Vireo altiloquus; Vireosylva calidris; Vireo altiloquus barbatulus,52806bc2-2e2c-487f-8379-5d330efa11f0,added Vireo altiloquus barbatulus,,no,aou_1.csv (1886),1886,NA,Black-whiskered Vireo,1259; [623],Vireonidae,Viréo à moustaches,Vireo,Passeriformes,species,Vireo altiloquus; Vireo altiloquus barbatulus,Vireo altiloquus,NA,NA,NA,NA,NA,NA,NA
7fa35067-1975-4e1b-a29f-9dde73c8d612,Chroicocephalus philadelphia,Chroicocephalus philadelphia,Larus philadelphia; Chroicocephalus philadelphia,3b36bc16-ff00-49df-9f81-2782cbacce9f,added Larus philadelphia,,no,aou_1.csv (1886),1886,Monotypic.,Bonaparte's Gull,1993; 60,Laridae,Mouette de Bonaparte,Chroicocephalus,Charadriiformes,species,Larus philadelphia,Chroicocephalus philadelphia,NA,NA,NA,NA,NA,NA,Larinae
5162f423-a879-4704-b3e3-b775b649fe80,Patagioenas leucocephala,Patagioenas leucocephala,Patagioenas leucocephala; Columba leucocephala,3ee8cbc5-12e2-4a5f-afb9-afdbd324b30d,added Columba leucocephala,,no,aou_1.csv (1886),1886,Monotypic.,White-crowned Pigeon,540; 314,Columbidae,Pigeon à couronne blanche,Patagioenas,Columbiformes,species,Columba leucocephala,Patagioenas leucocephala,NA,NA,NA,NA,NA,NA,NA
59997bfa-5045-4207-ba96-c21e24912d4f,Pheucticus melanocephalus,Pheucticus melanocephalus,Zamelodia melanocephala; Hedymeles melanocephalus; Pheutictus melanocephalus; Pheucticus melanocephalus; Habia melanocephala,638796e1-f99f-4ce8-b828-04d50b2098b7,added Habia melanocephala,,no,aou_1.csv (1886),1886,NA,Black-headed Grosbeak,596; 1760,Cardinalidae,Cardinal à tête noire,Pheucticus,Passeriformes,species,Pheucticus melanocephalus; Habia melanocephala,Pheucticus melanocephalus,NA,NA,NA,NA,NA,NA,NA
79a293c2-a07d-402c-98ca-d87b20ab4fab,Quiscalus quiscula,Quiscalus quiscula,Quiscalus quiscula aglaeus; Quiscalus quiscula; Quiscalus quiscula aeneus,6da566cb-9634-4f95-bfdf-c42f7f8ba862,added Quiscalus quiscula aeneus; added Quiscalus quiscula aglaeus; added Quiscalus quiscula,"Quiscalus quiscula -> Quiscalus versicolor + Quiscalus quiscula [split, aou_4_19 (1944)]",no,aou_1.csv (1886),1886,NA,NA,511a; 511; 511b,NA,NA,NA,NA,NA,Quiscalus quiscula aglaeus; Quiscalus quiscula; Quiscalus quiscula aeneus,NA,NA,NA,NA,NA,NA,NA,NA
4feb3374-9d5a-4a24-88e2-99a189f638a9,Quiscalus quiscula,Quiscalus quiscula,Quiscalus quiscula,6da566cb-9634-4f95-bfdf-c42f7f8ba862,"Quiscalus quiscula -> Quiscalus versicolor + Quiscalus quiscula [split, aou_4_19 (1944)]","Quiscalus versicolor + Quiscalus quiscula -> Quiscalus quiscula [lump, aou_4_23 (1948)]",no,aou_4_19 (1944),1944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11e92eb7-b8e3-4c27-86ff-4cb31487d074,Quiscalus quiscula,Quiscalus quiscula,Quiscalus quiscula,6da566cb-9634-4f95-bfdf-c42f7f8ba862,"Quiscalus versicolor + Quiscalus quiscula -> Quiscalus quiscula [lump, aou_4_23 (1948)]",,no,aou_4_23 (1948),1948,NA,Common Grackle,1786,Icteridae,Quiscale bronzé,Quiscalus,Passeriformes,species,Quiscalus quiscula,Quiscalus quiscula,NA,NA,NA,NA,NA,NA,NA
c3f5c8d2-3e5f-4399-8d98-d1675dab0ed0,Vireo gilvus,Vireo gilvus,Vireosylva gilva; Vireo gilvus,c4b35236-e797-415f-9628-bb78382ea2a5,added Vireo gilvus,,no,aou_1.csv (1886),1886,NA,Warbling Vireo,1254; 627,Vireonidae,Viréo mélodieux,Vireo,Passeriformes,species,Vireo gilvus,Vireo gilvus,NA,NA,NA,NA,NA,NA,NA
1b48b891-a91c-454f-b68f-6b730cef12b3,Catherpes mexicanus,Catherpes mexicanus,Catherpes mexicanus,cb13ca83-3718-4838-9caf-1bcfab3ba750,added Catherpes mexicanus,,no,aou_1.csv (1886),1886,NA,Canyon Wren,[717]; 1363,Troglodytidae,Troglodyte des canyons,Catherpes,Passeriformes,species,Catherpes mexicanus,Catherpes mexicanus,NA,NA,NA,NA,NA,NA,NA
b37a5e93-ec0a-4f9b-abec-5cb648afcc3f,Larus argentatus,Larus argentatus,Larus argentatus; Larus argentatus smithsonianus,ee4ca3cf-1197-4e51-a44f-9965e40ddd75,added Larus argentatus; added Larus argentatus smithsonianus,"Larus thayeri + Larus argentatus -> Larus argentatus [lump, aou_4 (1931)]; Larus argentatus + Larus vegae -> Larus argentatus [lump, aou_4 (1931)]",no,aou_1.csv (1886),1886,NA,NA,51a; 51,NA,NA,NA,NA,NA,Larus argentatus; Larus argentatus smithsonianus,NA,NA,NA,NA,NA,NA,NA,NA
b888840b-ea6b-4096-891b-e04916592e86,Larus argentatus,Larus argentatus,Larus argentatus,ee4ca3cf-1197-4e51-a44f-9965e40ddd75,"Larus thayeri + Larus argentatus -> Larus argentatus [lump, aou_4 (1931)]; Larus argentatus + Larus vegae -> Larus argentatus [lump, aou_4 (1931)]","Larus argentatus -> Larus argentatus + Larus cachinnans [split, aou_6_39 (1993)]",no,aou_4 (1931),1931,NA,NA,NA,NA,NA,NA,NA,NA,Larus argentatus,NA,NA,NA,NA,NA,NA,NA,NA
74383e5e-fb6e-4f10-ba00-8cd2505459c9,Larus argentatus,Larus argentatus,Larus argentatus,ee4ca3cf-1197-4e51-a44f-9965e40ddd75,"Larus argentatus -> Larus argentatus + Larus cachinnans [split, aou_6_39 (1993)]",,no,aou_6_39 (1993),1993,NA,Herring Gull,467,Laridae,Goéland argenté,Larus,Charadriiformes,species,NA,Larus argentatus,NA,NA,NA,NA,NA,NA,Larinae
4dcf6759-b824-4862-bef4-79c37b0210e6,Columbina inca,Columbina inca,Columbina inca; Scardafella inca,429cd4d6-8902-4088-b44f-6cc635035437,added Scardafella inca,,no,aou_1.csv (1886),1886,Monotypic.,Inca Dove,321; 559,Columbidae,Colombe inca,Columbina,Columbiformes,species,Columbina inca; Scardafella inca,Columbina inca,NA,NA,NA,NA,NA,NA,NA
69300ba6-9b36-4afe-9c27-7c19cf8716fa,Loxia leucoptera,Loxia leucoptera,Loxia leucoptera,7e0043a7-1e56-497c-bb59-bb9aacc9cea5,added Loxia leucoptera,"Loxia leucoptera -> Loxia leucoptera + Loxia megaplaga [split, aou_7_44 (2003)]",no,aou_1.csv (1886),1886,NA,NA,522,NA,NA,NA,NA,NA,Loxia leucoptera,NA,NA,NA,NA,NA,NA,NA,NA
01bf2d5a-5e76-4526-8946-e53b391bcbe0,Loxia leucoptera,Loxia leucoptera,Loxia leucoptera,7e0043a7-1e56-497c-bb59-bb9aacc9cea5,"Loxia leucoptera -> Loxia leucoptera + Loxia megaplaga [split, aou_7_44 (2003)]",,no,aou_7_44 (2003),2003,NA,White-winged Crossbill,1856,Fringillidae,Bec-croisé bifascié,Loxia,Passeriformes,species,NA,Loxia leucoptera,NA,NA,NA,NA,NA,NA,Carduelinae
80a4530d-54b2-49fb-82f2-bbe9e8e690dd,Chlidonias leucopterus,Chlidonias leucopterus,Hydrochelidon leucoptera; Chlidonias leucoptera; Chlidonias leucopterus,82935840-3191-4c06-bf26-2750f0bdddec,added Hydrochelidon leucoptera,,no,aou_1.csv (1886),1886,Monotypic.,White-winged Tern,498; [78],Laridae,Guifette leucoptère,Chlidonias,Charadriiformes,species,Hydrochelidon leucoptera; Chlidonias leucopterus,Chlidonias leucopterus,A,NA,NA,NA,NA,NA,Sterninae
bdc54378-ae5a-4448-af91-a1bc7d12dc0d,Numenius borealis,Numenius borealis,Phaeopus borealis; Numenius borealis,bb8fa458-d02e-4bd5-ad86-ed34536cc53e,added Numenius borealis,,no,aou_1.csv (1886),1886,Monotypic.,Eskimo Curlew,266; 412,Scolopacidae,Courlis esquimau,Numenius,Charadriiformes,species,Numenius borealis,Numenius borealis,NA,NA,NA,NA,NA,NA,Numeniinae
68aa99b6-c91c-49c5-9c78-8538e9bee2fc,Branta bernicla,Branta bernicla,Branta bernicla,9893ec09-cc04-4184-a9a2-0ef2a756097a,added Branta bernicla,"Branta nigricans + Branta bernicla -> Branta bernicla [lump, aou_4_19 (1944)]",no,aou_1.csv (1886),1886,NA,NA,173,NA,NA,NA,NA,NA,Branta bernicla,NA,NA,NA,NA,NA,NA,NA,NA
2303e727-013c-41ca-8b42-520117304f5c,Branta bernicla,Branta bernicla,Branta bernicla,9893ec09-cc04-4184-a9a2-0ef2a756097a,"Branta nigricans + Branta bernicla -> Branta bernicla [lump, aou_4_19 (1944)]","Branta bernicla -> Branta nigricans + Branta bernicla [split, aou_4_26 (1951)]",no,aou_4_19 (1944),1944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
384dc5a8-ed72-4566-99bc-7dc607a05ffe,Branta bernicla,Branta bernicla,Branta bernicla,9893ec09-cc04-4184-a9a2-0ef2a756097a,"Branta bernicla -> Branta nigricans + Branta bernicla [split, aou_4_26 (1951)]","Branta nigricans + Branta bernicla -> Branta bernicla [lump, aou_5_33 (1976)]",no,aou_4_26 (1951),1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6108c744-5eb1-4498-851f-fee1a1f12da4,Branta bernicla,Branta bernicla,Branta bernicla,9893ec09-cc04-4184-a9a2-0ef2a756097a,"Branta nigricans + Branta bernicla -> Branta bernicla [lump, aou_5_33 (1976)]",,no,aou_5_33 (1976),1976,NA,Brant,19,Anatidae,Bernache cravant,Branta,Anseriformes,species,Branta bernicla,Branta bernicla,NA,NA,NA,NA,NA,NA,Anserinae
6c25873d-4bfa-45d0-a41a-f29124733be0,Stelgidopteryx ruficollis,Stelgidopteryx ruficollis,Stelgidopteryx ruficollis,8154be50-c335-4743-878e-858a37cdc7f1,"Stelgidopteryx serripennis + Stelgidopteryx ruficollis -> Stelgidopteryx ruficollis [lump, aou_4 (1931)]","Stelgidopteryx serripennis + Stelgidopteryx ruficollis -> Stelgidopteryx ruficollis [lump, aou_4 (1931)]",no,aou_4 (1931),1931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7e3fda55-b09f-4135-8d1c-8ff705b1e658,Stelgidopteryx ruficollis,Stelgidopteryx ruficollis,Stelgidopteryx ruficollis,8154be50-c335-4743-878e-858a37cdc7f1,"Stelgidopteryx serripennis + Stelgidopteryx ruficollis -> Stelgidopteryx ruficollis [lump, aou_4 (1931)]",,no,aou_4 (1931),1931,NA,Southern Rough-winged Swallow,1327,Hirundinidae,Hirondelle à gorge rousse,Stelgidopteryx,Passeriformes,species,NA,Stelgidopteryx ruficollis,NA,NA,NA,NA,NA,NA,Hirundininae
9268d596-5839-4733-bb04-6fa04f22a149,Phalaenoptilus nuttallii,Phalaenoptilus nuttallii,Phalaenoptilus nuttalli; Phalaenoptilus nuttallii,3e4a861f-5969-4fbf-ada7-868b15064d7e,added Phalaenoptilus nuttalli,,no,aou_1.csv (1886),1886,NA,Common Poorwill,712; 418,Caprimulgidae,Engoulevent de Nuttall,Phalaenoptilus,Caprimulgiformes,species,Phalaenoptilus nuttalli; Phalaenoptilus nuttallii,Phalaenoptilus nuttallii,NA,NA,NA,NA,NA,NA,Caprimulginae
63cd225b-f2e8-42fd-8b5b-a51f11ab349e,Spizella passerina,Spizella passerina,Spizella socialis arizonae; Spizella socialis; Spizella passerina,18705f52-ab3d-412b-bb27-6927a0ed94af,added Spizella socialis arizonae; added Spizella socialis,,no,aou_1.csv (1886),1886,NA,Chipping Sparrow,560a; 1705; 560,Emberizidae,Bruant familier,Spizella,Passeriformes,species,Spizella socialis arizonae; Spizella socialis; Spizella passerina,Spizella passerina,NA,NA,NA,NA,NA,NA,NA
b3ba0180-58fa-418b-be3c-2673dee6ae23,Icterus icterus,Icterus icterus,Icterus icterus,cd732871-b3de-4bbf-8d0c-d9ce97d3f99c,added Icterus icterus,"Icterus icterus -> Icterus jamacaii + Icterus icterus + Icterus croconotus [split, aou_7_49 (2008)]",no,aou_1.csv (1886),1886,NA,NA,[502],NA,NA,NA,NA,NA,Icterus icterus,NA,NA,NA,NA,NA,NA,NA,NA
35b7207e-ff3c-42e2-b81f-b48bf0e6358e,Icterus icterus,Icterus icterus,Icterus icterus,cd732871-b3de-4bbf-8d0c-d9ce97d3f99c,"Icterus icterus -> Icterus jamacaii + Icterus icterus + Icterus croconotus [split, aou_7_49 (2008)]",,no,aou_7_49 (2008),2008,NA,Venezuelan Troupial,1809,Icteridae,Oriole troupiale,Icterus,Passeriformes,species,NA,Icterus icterus,NA,NA,NA,I,NA,NA,NA
38eea756-fc01-4e95-8a3b-321b4494a507,Anas acuta,Anas acuta,Anas acuta; Dafila acuta,152d4d1f-df73-45d3-a35d-0b38d438abcc,added Dafila acuta,"Anas acuta -> Anas eatoni + Anas acuta [split, aou_6_41 (1997)]",no,aou_1.csv (1886),1886,NA,NA,143,NA,NA,NA,NA,NA,Anas acuta; Dafila acuta,NA,NA,NA,NA,NA,NA,NA,NA
be4f8446-bb10-4655-a8ff-2073a57ec6b7,Anas acuta,Anas acuta,Anas acuta,152d4d1f-df73-45d3-a35d-0b38d438abcc,"Anas acuta -> Anas eatoni + Anas acuta [split, aou_6_41 (1997)]",,no,aou_6_41 (1997),1997,"Recognized as a monotypic by AOU (1957), Clements (2000), and Howard and Moore (2003). Subspecies <i>Anas acuta acuta, A. a. eatoni</i>, and <i>A. a. ...",Northern Pintail,46,Anatidae,Canard pilet,Anas,Anseriformes,species,NA,Anas acuta,NA,NA,NA,NA,NA,NA,Anatinae
a1578b93-00a5-4d7a-8d45-b47ba61383c0,Aethia pygmaea,Aethia pygmaea,Aethia pygmaea; Simorhynchus pygmaeus,57287c9e-71bb-4343-b600-8b2e20121bb2,added Simorhynchus pygmaeus,,no,aou_1.csv (1886),1886,Monotypic.,Whiskered Auklet,19; 529,Alcidae,Starique pygmée,Aethia,Charadriiformes,species,Aethia pygmaea; Simorhynchus pygmaeus,Aethia pygmaea,NA,NA,NA,NA,NA,NA,NA
e0f6aee5-33e9-4b3a-bad1-8ecc0b300aae,Vireo vicinior,Vireo vicinior,Vireo vicinior,d695cb1d-e9b1-4299-aeaf-1a23c253771d,added Vireo vicinior,,no,aou_1.csv (1886),1886,Monotypic.,Gray Vireo,1245; 634,Vireonidae,Viréo gris,Vireo,Passeriformes,species,Vireo vicinior,Vireo vicinior,NA,NA,NA,NA,NA,NA,NA
2cb917f2-ec27-40cb-8f8f-4a69e992dd38,Leucosticte atrata,Leucosticte atrata,Leucosticte atrata,a124d7b2-504b-4dd0-b6c9-b21067f8b4ef,added Leucosticte atrata,"Leucosticte atrata + Leucosticte australis + Leucosticte arctoa + Leucosticte tephrocotis -> Leucosticte arctoa [lump, aou_5_34 (January 1982)]",no,aou_1.csv (1886),1886,NA,NA,525,NA,NA,NA,NA,NA,Leucosticte atrata,NA,NA,NA,NA,NA,NA,NA,NA
